Uhrzeit;Name;Sensor;Wert;Einheit
2023/11/27T11:32:53-227;MastermindTests->sucess()->repetition 4 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:32:53-528;MastermindTests->sucess()->repetition 4 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:32:53-828;MastermindTests->sucess()->repetition 4 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:32:54-129;MastermindTests->sucess()->repetition 4 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:32:54-430;MastermindTests->sucess()->repetition 4 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:32:54-730;MastermindTests->sucess()->repetition 4 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:32:55-030;MastermindTests->sucess()->repetition 4 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:33:01-393;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,7;
2023/11/27T11:33:01-694;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,7;
2023/11/27T11:33:01-995;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,9;
2023/11/27T11:33:02-296;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,9;
2023/11/27T11:33:02-596;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,9;
2023/11/27T11:33:02-897;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,4;
2023/11/27T11:33:03-197;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,4;
2023/11/27T11:33:03-498;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,4;
2023/11/27T11:33:03-799;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30;
2023/11/27T11:33:04-100;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30;
2023/11/27T11:33:04-401;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30;
2023/11/27T11:33:04-702;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30;
2023/11/27T11:33:05-002;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,2;
2023/11/27T11:33:05-302;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,2;
2023/11/27T11:33:05-603;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,2;
2023/11/27T11:33:05-903;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,1;
2023/11/27T11:33:06-204;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,1;
2023/11/27T11:33:06-504;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,1;
2023/11/27T11:33:06-804;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,3;
2023/11/27T11:33:07-104;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,3;
2023/11/27T11:33:07-405;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,3;
2023/11/27T11:33:07-706;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,3;
2023/11/27T11:33:08-006;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;36,9;
2023/11/27T11:33:08-307;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;36,9;
2023/11/27T11:33:08-607;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;36,9;
2023/11/27T11:33:08-908;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37,5;
2023/11/27T11:33:09-208;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37,5;
2023/11/27T11:33:09-509;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37,5;
2023/11/27T11:33:09-809;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,6;
2023/11/27T11:33:10-110;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,6;
2023/11/27T11:33:10-410;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,6;
2023/11/27T11:33:10-711;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29;
2023/11/27T11:33:11-011;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29;
2023/11/27T11:33:11-312;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29;
2023/11/27T11:33:11-613;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29;
2023/11/27T11:33:11-913;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,9;
2023/11/27T11:33:12-214;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,9;
2023/11/27T11:33:12-515;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,9;
2023/11/27T11:33:12-816;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37;
2023/11/27T11:33:13-117;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37;
2023/11/27T11:33:13-417;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37;
2023/11/27T11:33:13-717;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37;
2023/11/27T11:33:14-017;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,1;
2023/11/27T11:33:14-318;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,1;
2023/11/27T11:33:14-618;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,1;
2023/11/27T11:33:14-919;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,3;
2023/11/27T11:33:15-219;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,3;
2023/11/27T11:33:15-520;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,3;
2023/11/27T11:33:15-821;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,9;
2023/11/27T11:33:16-122;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,9;
2023/11/27T11:33:16-422;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,9;
2023/11/27T11:33:16-722;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,9;
2023/11/27T11:33:17-022;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;33,3;
2023/11/27T11:33:17-322;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;33,3;
2023/11/27T11:33:17-623;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;33,3;
2023/11/27T11:33:17-923;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;52,6;
2023/11/27T11:33:18-223;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;52,6;
2023/11/27T11:33:18-524;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;52,6;
2023/11/27T11:33:18-825;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;49,8;
2023/11/27T11:33:19-125;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;49,8;
2023/11/27T11:33:19-426;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;49,8;
2023/11/27T11:33:19-727;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;49,8;
2023/11/27T11:33:20-027;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,5;
2023/11/27T11:33:20-328;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,5;
2023/11/27T11:33:20-629;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,5;
2023/11/27T11:33:01-393;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,5;W
2023/11/27T11:33:01-694;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,5;W
2023/11/27T11:33:01-995;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:02-296;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:02-596;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:02-897;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,2;W
2023/11/27T11:33:03-197;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,2;W
2023/11/27T11:33:03-498;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,2;W
2023/11/27T11:33:03-799;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:04-100;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:04-401;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:04-702;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:05-002;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,4;W
2023/11/27T11:33:05-302;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,4;W
2023/11/27T11:33:05-603;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,4;W
2023/11/27T11:33:05-903;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,8;W
2023/11/27T11:33:06-204;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,8;W
2023/11/27T11:33:06-504;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,8;W
2023/11/27T11:33:06-804;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,3;W
2023/11/27T11:33:07-104;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,3;W
2023/11/27T11:33:07-405;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,3;W
2023/11/27T11:33:07-706;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,3;W
2023/11/27T11:33:08-006;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:08-307;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:08-607;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:08-908;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:33:09-208;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:33:09-509;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:33:09-809;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:10-110;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:10-410;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:10-711;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:33:11-011;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,9;W
2023/11/27T11:33:11-312;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,9;W
2023/11/27T11:33:11-613;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,9;W
2023/11/27T11:33:11-913;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,9;W
2023/11/27T11:33:12-214;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,9;W
2023/11/27T11:33:12-515;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,9;W
2023/11/27T11:33:12-816;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:33:13-117;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:33:13-417;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:33:13-717;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:33:14-017;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,3;W
2023/11/27T11:33:14-318;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,3;W
2023/11/27T11:33:14-618;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,3;W
2023/11/27T11:33:14-919;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,4;W
2023/11/27T11:33:15-219;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,4;W
2023/11/27T11:33:15-520;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,4;W
2023/11/27T11:33:15-821;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:33:16-122;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:33:16-422;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:33:16-722;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:33:17-022;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;20,2;W
2023/11/27T11:33:17-322;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;20,2;W
2023/11/27T11:33:17-623;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;20,2;W
2023/11/27T11:33:17-923;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:18-223;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:18-524;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:18-825;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:19-125;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:19-426;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:19-727;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:33:20-027;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,9;W
2023/11/27T11:33:20-328;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,9;W
2023/11/27T11:33:20-629;MastermindTests->sucess()->repetition 5 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,9;W
2023/11/27T11:33:27-577;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30;
2023/11/27T11:33:27-878;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,4;
2023/11/27T11:33:28-179;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,4;
2023/11/27T11:33:28-479;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,4;
2023/11/27T11:33:28-779;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,7;
2023/11/27T11:33:29-080;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,7;
2023/11/27T11:33:29-381;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,7;
2023/11/27T11:33:29-681;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,7;
2023/11/27T11:33:29-982;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,8;
2023/11/27T11:33:30-282;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,8;
2023/11/27T11:33:30-583;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,8;
2023/11/27T11:33:30-883;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,6;
2023/11/27T11:33:31-184;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,6;
2023/11/27T11:33:31-485;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,6;
2023/11/27T11:33:31-785;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,1;
2023/11/27T11:33:32-086;MastermindTests->sucess()->repetition 6 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,1;
